original_image,labels
zdjecie_8995,2
zdjecie_8996,0
zdjecie_8997,1
zdjecie_8998,0
zdjecie_8999,1
zdjecie_9000,3
zdjecie_9001,2
zdjecie_9002,1
zdjecie_9003,2
zdjecie_9004,0
zdjecie_9005,1
zdjecie_9006,1
zdjecie_9007,2
zdjecie_9008,1
zdjecie_9009,1
zdjecie_9010,3
zdjecie_9011,3
zdjecie_9012,0
zdjecie_9013,0
zdjecie_9014,0
zdjecie_9015,0
zdjecie_9016,1
zdjecie_9017,2
zdjecie_9018,0
zdjecie_9019,3
zdjecie_9020,1
zdjecie_9021,2
zdjecie_9022,1
zdjecie_9023,0
zdjecie_9024,1
zdjecie_9025,3
zdjecie_9026,0
zdjecie_9027,2
zdjecie_9028,3
zdjecie_9029,0
zdjecie_9030,1
zdjecie_9031,0
zdjecie_9032,2
zdjecie_9033,2
zdjecie_9034,3
zdjecie_9035,1
zdjecie_9036,2
zdjecie_9037,4
zdjecie_9038,3
zdjecie_9039,0
zdjecie_9040,0
zdjecie_9041,0
zdjecie_9042,2
zdjecie_9043,2
zdjecie_9044,4
zdjecie_9045,2
zdjecie_9046,2
zdjecie_9047,0
zdjecie_9048,2
zdjecie_9049,2
zdjecie_9050,2
zdjecie_9051,2
zdjecie_9052,0
zdjecie_9053,1
zdjecie_9054,0
zdjecie_9055,0
zdjecie_9056,1
zdjecie_9057,0
zdjecie_9058,3
zdjecie_9059,4
zdjecie_9060,2
zdjecie_9061,2
zdjecie_9062,3
zdjecie_9063,2
zdjecie_9064,0
zdjecie_9065,3
zdjecie_9066,2
zdjecie_9067,1
zdjecie_9068,0
zdjecie_9069,3
zdjecie_9070,2
zdjecie_9071,0
zdjecie_9072,2
zdjecie_9073,0
zdjecie_9074,3
zdjecie_9075,1
zdjecie_9076,3
zdjecie_9077,3
zdjecie_9078,0
zdjecie_9079,3
zdjecie_9080,0
zdjecie_9081,0
zdjecie_9082,2
zdjecie_9083,2
zdjecie_9084,3
zdjecie_9085,2
zdjecie_9086,3
zdjecie_9087,3
zdjecie_9088,2
zdjecie_9089,0
zdjecie_9090,2
zdjecie_9091,2
zdjecie_9092,3
zdjecie_9093,0
zdjecie_9094,0
zdjecie_9095,3
zdjecie_9096,4
zdjecie_9097,3
zdjecie_9098,2
zdjecie_9099,1
zdjecie_9100,0
zdjecie_9101,3
zdjecie_9102,2
zdjecie_9103,0
zdjecie_9104,0
zdjecie_9105,2
zdjecie_9106,2
zdjecie_9107,2
zdjecie_9108,1
zdjecie_9109,0
zdjecie_9110,4
zdjecie_9111,2
zdjecie_9112,2
zdjecie_9113,2
zdjecie_9114,2
zdjecie_9115,1
zdjecie_9116,2
zdjecie_9117,2
zdjecie_9118,2
zdjecie_9119,0
zdjecie_9120,0
zdjecie_9121,1
zdjecie_9122,0
zdjecie_9123,1
zdjecie_9124,0
zdjecie_9125,1
zdjecie_9126,2
zdjecie_9127,0
zdjecie_9128,0
zdjecie_9129,1
zdjecie_9130,0
zdjecie_9131,3
zdjecie_9132,2
zdjecie_9133,4
zdjecie_9134,2
zdjecie_9135,2
zdjecie_9136,1
zdjecie_9137,1
zdjecie_9138,3
zdjecie_9139,2
zdjecie_9140,0
zdjecie_9141,0
zdjecie_9142,3
zdjecie_9143,3
zdjecie_9144,2
zdjecie_9145,1
zdjecie_9146,0
zdjecie_9147,1
zdjecie_9148,3
zdjecie_9149,2
zdjecie_9150,3
zdjecie_9151,1
zdjecie_9152,2
zdjecie_9153,2
zdjecie_9154,0
zdjecie_9155,2
zdjecie_9156,4
zdjecie_9157,2
zdjecie_9158,3
zdjecie_9159,3
zdjecie_9160,2
zdjecie_9161,2
zdjecie_9162,1
zdjecie_9163,1
zdjecie_9164,0
zdjecie_9165,2
zdjecie_9166,1
zdjecie_9167,0
zdjecie_9168,3
zdjecie_9169,0
zdjecie_9170,1
zdjecie_9171,2
zdjecie_9172,0
zdjecie_9173,2
zdjecie_9174,1
zdjecie_9175,1
zdjecie_9176,0
zdjecie_9177,1
zdjecie_9178,2
zdjecie_9179,0
zdjecie_9180,0
zdjecie_9181,2
zdjecie_9182,2
zdjecie_9183,0
zdjecie_9184,2
zdjecie_9185,1
zdjecie_9186,1
zdjecie_9187,0
zdjecie_9188,3
zdjecie_9189,0
zdjecie_9190,3
zdjecie_9191,2
zdjecie_9192,3
zdjecie_9193,2
zdjecie_9194,4
zdjecie_9195,3
zdjecie_9196,1
zdjecie_9197,3
zdjecie_9198,0
zdjecie_9199,2
zdjecie_9200,2
zdjecie_9201,3
zdjecie_9202,4
zdjecie_9203,3
zdjecie_9204,1
zdjecie_9205,2
zdjecie_9206,3
zdjecie_9207,1
zdjecie_9208,0
zdjecie_9209,2
zdjecie_9210,2
zdjecie_9211,2
zdjecie_9212,3
zdjecie_9213,1
zdjecie_9214,0
zdjecie_9215,3
zdjecie_9216,0
zdjecie_9217,3
zdjecie_9218,1
zdjecie_9219,1
zdjecie_9220,2
zdjecie_9221,1
zdjecie_9222,2
zdjecie_9223,3
zdjecie_9224,4
zdjecie_9225,0
zdjecie_9226,0
zdjecie_9227,1
zdjecie_9228,1
zdjecie_9229,3
zdjecie_9230,0
zdjecie_9231,0
zdjecie_9232,3
zdjecie_9233,4
zdjecie_9234,1
zdjecie_9235,0
zdjecie_9236,2
zdjecie_9237,0
zdjecie_9238,0
zdjecie_9239,3
zdjecie_9240,1
zdjecie_9241,0
zdjecie_9242,2
zdjecie_9243,3
zdjecie_9244,3
zdjecie_9245,0
zdjecie_9246,3
zdjecie_9247,0
zdjecie_9248,0
zdjecie_9249,1
zdjecie_9250,4
zdjecie_9251,2
zdjecie_9252,2
zdjecie_9253,3
zdjecie_9254,0
zdjecie_9255,2
zdjecie_9256,0
zdjecie_9257,1
zdjecie_9258,0
zdjecie_9259,3
zdjecie_9260,4
zdjecie_9261,4
zdjecie_9262,4
zdjecie_9263,3
zdjecie_9264,4
zdjecie_9265,0
zdjecie_9266,2
zdjecie_9267,2
zdjecie_9268,2
zdjecie_9269,3
zdjecie_9270,2
zdjecie_9271,2
zdjecie_9272,0
zdjecie_9273,0
zdjecie_9274,2
zdjecie_9275,2
zdjecie_9276,0
zdjecie_9277,4
zdjecie_9278,3
zdjecie_9279,3
zdjecie_9280,2
zdjecie_9281,2
zdjecie_9282,2
zdjecie_9283,4
zdjecie_9284,3
zdjecie_9285,1
zdjecie_9286,1
zdjecie_9287,3
zdjecie_9288,4
zdjecie_9289,3
zdjecie_9290,2
zdjecie_9291,2
zdjecie_9292,2
zdjecie_9293,3
zdjecie_9294,1
zdjecie_9295,3
zdjecie_9296,0
zdjecie_9297,0
zdjecie_9298,0
zdjecie_9299,2
zdjecie_9300,1
zdjecie_9301,3
zdjecie_9302,1
zdjecie_9303,2
zdjecie_9304,0
zdjecie_9305,0
zdjecie_9306,0
zdjecie_9307,2
zdjecie_9308,0
zdjecie_9309,0
zdjecie_9310,2
zdjecie_9311,4
zdjecie_9312,2
zdjecie_9313,0
zdjecie_9314,0
zdjecie_9315,3
zdjecie_9316,0
zdjecie_9317,0
zdjecie_9318,1
zdjecie_9319,2
zdjecie_9320,0
zdjecie_9321,3
zdjecie_9322,2
zdjecie_9323,0
zdjecie_9324,3
zdjecie_9325,2
zdjecie_9326,3
zdjecie_9327,1
zdjecie_9328,3
zdjecie_9329,1
zdjecie_9330,2
zdjecie_9331,1
zdjecie_9332,1
zdjecie_9333,3
zdjecie_9334,1
zdjecie_9335,3
zdjecie_9336,1
zdjecie_9337,0
zdjecie_9338,2
zdjecie_9339,3
zdjecie_9340,2
zdjecie_9341,0
zdjecie_9342,0
zdjecie_9343,3
zdjecie_9344,2
zdjecie_9345,2
zdjecie_9346,0
zdjecie_9347,1
zdjecie_9348,3
zdjecie_9349,2
zdjecie_9350,1
zdjecie_9351,3
zdjecie_9352,2
zdjecie_9353,2
zdjecie_9354,0
zdjecie_9355,2
zdjecie_9356,1
zdjecie_9357,2
zdjecie_9358,2
zdjecie_9359,1
zdjecie_9360,2
zdjecie_9361,1
zdjecie_9362,3
zdjecie_9363,2
zdjecie_9364,3
zdjecie_9365,3
zdjecie_9366,2
zdjecie_9367,1
zdjecie_9368,0
zdjecie_9369,2
zdjecie_9370,1
zdjecie_9371,3
zdjecie_9372,2
zdjecie_9373,3
zdjecie_9374,2
zdjecie_9375,3
zdjecie_9376,2
zdjecie_9377,2
zdjecie_9378,0
zdjecie_9379,0
zdjecie_9380,1
zdjecie_9381,2
zdjecie_9382,0
zdjecie_9383,1
zdjecie_9384,3
zdjecie_9385,1
zdjecie_9386,0
zdjecie_9387,0
zdjecie_9388,0
zdjecie_9389,2
zdjecie_9390,2
zdjecie_9391,3
zdjecie_9392,1
zdjecie_9393,1
zdjecie_9394,3
zdjecie_9395,2
zdjecie_9396,3
zdjecie_9397,2
zdjecie_9398,0
zdjecie_9399,1
zdjecie_9400,0
zdjecie_9401,2
zdjecie_9402,2
zdjecie_9403,3
zdjecie_9404,1
zdjecie_9405,1
zdjecie_9406,1
zdjecie_9407,2
zdjecie_9408,1
zdjecie_9409,4
zdjecie_9410,0
zdjecie_9411,2
zdjecie_9412,0
zdjecie_9413,3
zdjecie_9414,2
zdjecie_9415,0
zdjecie_9416,1
zdjecie_9417,2
zdjecie_9418,0
zdjecie_9419,0
zdjecie_9420,2
zdjecie_9421,2
zdjecie_9422,1
zdjecie_9423,3
zdjecie_9424,0
zdjecie_9425,2
zdjecie_9426,4
zdjecie_9427,3
zdjecie_9428,2
zdjecie_9429,3
zdjecie_9430,2
zdjecie_9431,2
zdjecie_9432,4
zdjecie_9433,3
zdjecie_9434,3
zdjecie_9435,3
zdjecie_9436,0
zdjecie_9437,1
zdjecie_9438,0
zdjecie_9439,2
zdjecie_9440,0
zdjecie_9441,0
zdjecie_9442,2
zdjecie_9443,0
zdjecie_9444,1
zdjecie_9445,3
zdjecie_9446,2
zdjecie_9447,1
zdjecie_9448,1
zdjecie_9449,2
zdjecie_9450,0
zdjecie_9451,1
zdjecie_9452,2
zdjecie_9453,2
zdjecie_9454,2
zdjecie_9455,2
zdjecie_9456,0
zdjecie_9457,0
zdjecie_9458,3
zdjecie_9459,0
zdjecie_9460,1
zdjecie_9461,1
zdjecie_9462,0
zdjecie_9463,0
zdjecie_9464,1
zdjecie_9465,1
zdjecie_9466,0
zdjecie_9467,0
zdjecie_9468,4
zdjecie_9469,4
zdjecie_9470,2
zdjecie_9471,1
zdjecie_9472,3
zdjecie_9473,0
zdjecie_9474,3
zdjecie_9475,1
zdjecie_9476,3
zdjecie_9477,3
zdjecie_9478,0
zdjecie_9479,3
zdjecie_9480,0
zdjecie_9481,0
zdjecie_9482,2
zdjecie_9483,1
zdjecie_9484,1
zdjecie_9485,1
zdjecie_9486,2
zdjecie_9487,0
zdjecie_9488,2
zdjecie_9489,4
zdjecie_9490,3
zdjecie_9491,0
zdjecie_9492,3
zdjecie_9493,1
zdjecie_9494,0
zdjecie_9495,2
zdjecie_9496,0
zdjecie_9497,2
zdjecie_9498,1
zdjecie_9499,3
zdjecie_9500,2
zdjecie_9501,4
zdjecie_9502,0
zdjecie_9503,2
zdjecie_9504,0
zdjecie_9505,2
zdjecie_9506,0
zdjecie_9507,1
zdjecie_9508,1
zdjecie_9509,2
zdjecie_9510,3
zdjecie_9511,1
zdjecie_9512,0
zdjecie_9513,2
zdjecie_9514,2
zdjecie_9515,0
zdjecie_9516,0
zdjecie_9517,4
zdjecie_9518,3
zdjecie_9519,0
zdjecie_9520,3
zdjecie_9521,3
zdjecie_9522,2
zdjecie_9523,0
zdjecie_9524,2
zdjecie_9525,0
zdjecie_9526,1
zdjecie_9527,0
zdjecie_9528,4
zdjecie_9529,2
zdjecie_9530,0
zdjecie_9531,3
zdjecie_9532,0
zdjecie_9533,2
zdjecie_9534,1
zdjecie_9535,1
zdjecie_9536,2
zdjecie_9537,3
zdjecie_9538,1
zdjecie_9539,3
zdjecie_9540,1
zdjecie_9541,2
zdjecie_9542,1
zdjecie_9543,1
zdjecie_9544,4
zdjecie_9545,3
zdjecie_9546,0
zdjecie_9547,2
zdjecie_9548,2
zdjecie_9549,0
zdjecie_9550,3
zdjecie_9551,1
zdjecie_9552,4
zdjecie_9553,2
zdjecie_9554,2
zdjecie_9555,1
zdjecie_9556,0
zdjecie_9557,0
zdjecie_9558,1
zdjecie_9559,3
zdjecie_9560,0
zdjecie_9561,3
zdjecie_9562,3
zdjecie_9563,2
zdjecie_9564,2
zdjecie_9565,2
zdjecie_9566,0
zdjecie_9567,2
zdjecie_9568,2
zdjecie_9569,2
zdjecie_9570,0
zdjecie_9571,1
zdjecie_9572,2
zdjecie_9573,2
zdjecie_9574,1
zdjecie_9575,0
zdjecie_9576,1
zdjecie_9577,0
zdjecie_9578,1
zdjecie_9579,1
zdjecie_9580,0
zdjecie_9581,0
zdjecie_9582,3
zdjecie_9583,1
zdjecie_9584,2
zdjecie_9585,2
zdjecie_9586,3
zdjecie_9587,4
zdjecie_9588,3
zdjecie_9589,0
zdjecie_9590,2
zdjecie_9591,1
zdjecie_9592,0
zdjecie_9593,3
zdjecie_9594,3
zdjecie_9595,3
zdjecie_9596,2
zdjecie_9597,4
zdjecie_9598,1
zdjecie_9599,0
zdjecie_9600,0
zdjecie_9601,2
zdjecie_9602,0
zdjecie_9603,3
zdjecie_9604,0
zdjecie_9605,3
zdjecie_9606,2
zdjecie_9607,0
zdjecie_9608,3
zdjecie_9609,4
zdjecie_9610,2
zdjecie_9611,4
zdjecie_9612,1
zdjecie_9613,0
zdjecie_9614,2
zdjecie_9615,2
zdjecie_9616,0
zdjecie_9617,2
zdjecie_9618,0
zdjecie_9619,3
zdjecie_9620,0
zdjecie_9621,0
zdjecie_9622,3
zdjecie_9623,4
zdjecie_9624,2
zdjecie_9625,2
zdjecie_9626,0
zdjecie_9627,0
zdjecie_9628,1
zdjecie_9629,1
zdjecie_9630,1
zdjecie_9631,1
zdjecie_9632,0
zdjecie_9633,2
zdjecie_9634,0
zdjecie_9635,3
zdjecie_9636,2
zdjecie_9637,0
zdjecie_9638,0
zdjecie_9639,1
zdjecie_9640,0
zdjecie_9641,0
zdjecie_9642,2
zdjecie_9643,1
zdjecie_9644,0
zdjecie_9645,0
zdjecie_9646,2
zdjecie_9647,1
zdjecie_9648,1
zdjecie_9649,1
zdjecie_9650,0
zdjecie_9651,1
zdjecie_9652,2
zdjecie_9653,1
zdjecie_9654,2
zdjecie_9655,2
zdjecie_9656,0
zdjecie_9657,0
zdjecie_9658,0
zdjecie_9659,3
zdjecie_9660,4
zdjecie_9661,1
zdjecie_9662,2
zdjecie_9663,0
zdjecie_9664,3
zdjecie_9665,2
zdjecie_9666,1
zdjecie_9667,1
zdjecie_9668,0
zdjecie_9669,2
zdjecie_9670,3
zdjecie_9671,0
zdjecie_9672,2
zdjecie_9673,1
zdjecie_9674,1
zdjecie_9675,3
zdjecie_9676,3
zdjecie_9677,3
zdjecie_9678,2
zdjecie_9679,3
zdjecie_9680,2
zdjecie_9681,2
zdjecie_9682,3
zdjecie_9683,2
zdjecie_9684,0
zdjecie_9685,2
zdjecie_9686,0
zdjecie_9687,3
zdjecie_9688,1
zdjecie_9689,3
zdjecie_9690,1
zdjecie_9691,0
zdjecie_9692,0
zdjecie_9693,0
zdjecie_9694,0
zdjecie_9695,1
zdjecie_9696,1
zdjecie_9697,2
zdjecie_9698,2
zdjecie_9699,2
zdjecie_9700,0
zdjecie_9701,4
zdjecie_9702,1
zdjecie_9703,2
zdjecie_9704,2
zdjecie_9705,1
zdjecie_9706,3
zdjecie_9707,2
zdjecie_9708,2
zdjecie_9709,2
zdjecie_9710,2
zdjecie_9711,0
zdjecie_9712,3
zdjecie_9713,0
zdjecie_9714,2
zdjecie_9715,1
zdjecie_9716,3
zdjecie_9717,2
zdjecie_9718,1
zdjecie_9719,0
zdjecie_9720,2
zdjecie_9721,0
zdjecie_9722,1
zdjecie_9723,0
zdjecie_9724,2
zdjecie_9725,2
zdjecie_9726,0
zdjecie_9727,1
zdjecie_9728,3
zdjecie_9729,3
zdjecie_9730,3
zdjecie_9731,1
zdjecie_9732,1
zdjecie_9733,2
zdjecie_9734,2
zdjecie_9735,0
zdjecie_9736,4
zdjecie_9737,2
zdjecie_9738,3
zdjecie_9739,1
zdjecie_9740,1
zdjecie_9741,1
zdjecie_9742,0
zdjecie_9743,0
zdjecie_9744,1
zdjecie_9745,0
zdjecie_9746,3
zdjecie_9747,2
zdjecie_9748,3
zdjecie_9749,0
zdjecie_9750,3
zdjecie_9751,1
zdjecie_9752,2
zdjecie_9753,2
zdjecie_9754,3
zdjecie_9755,2
zdjecie_9756,2
zdjecie_9757,2
zdjecie_9758,1
zdjecie_9759,1
zdjecie_9760,0
zdjecie_9761,1
zdjecie_9762,1
zdjecie_9763,0
zdjecie_9764,1
zdjecie_9765,2
zdjecie_9766,2
zdjecie_9767,1
zdjecie_9768,3
zdjecie_9769,1
zdjecie_9770,2
zdjecie_9771,1
zdjecie_9772,1
zdjecie_9773,2
zdjecie_9774,4
zdjecie_9775,1
zdjecie_9776,2
zdjecie_9777,2
zdjecie_9778,0
zdjecie_9779,0
zdjecie_9780,0
zdjecie_9781,1
zdjecie_9782,0
zdjecie_9783,1
zdjecie_9784,1
zdjecie_9785,2
zdjecie_9786,0
zdjecie_9787,0
zdjecie_9788,2
zdjecie_9789,0
zdjecie_9790,1
zdjecie_9791,0
zdjecie_9792,2
zdjecie_9793,2
zdjecie_9794,0
zdjecie_9795,1
zdjecie_9796,0
zdjecie_9797,1
zdjecie_9798,0
zdjecie_9799,0
zdjecie_9800,0
zdjecie_9801,1
zdjecie_9802,1
zdjecie_9803,1
zdjecie_9804,2
zdjecie_9805,2
zdjecie_9806,2
zdjecie_9807,2
zdjecie_9808,2
zdjecie_9809,4
zdjecie_9810,0
zdjecie_9811,3
zdjecie_9812,0
zdjecie_9813,0
zdjecie_9814,2
zdjecie_9815,2
zdjecie_9816,0
zdjecie_9817,1
zdjecie_9818,3
zdjecie_9819,3
zdjecie_9820,3
zdjecie_9821,0
zdjecie_9822,1
zdjecie_9823,2
zdjecie_9824,3
zdjecie_9825,0
zdjecie_9826,0
zdjecie_9827,3
zdjecie_9828,0
zdjecie_9829,3
zdjecie_9830,2
zdjecie_9831,2
zdjecie_9832,0
zdjecie_9833,1
zdjecie_9834,3
zdjecie_9835,0
zdjecie_9836,1
zdjecie_9837,0
zdjecie_9838,0
zdjecie_9839,3
zdjecie_9840,3
zdjecie_9841,0
zdjecie_9842,2
zdjecie_9843,2
zdjecie_9844,0
zdjecie_9845,0
zdjecie_9846,2
zdjecie_9847,2
zdjecie_9848,2
zdjecie_9849,0
zdjecie_9850,0
zdjecie_9851,1
zdjecie_9852,2
zdjecie_9853,1
zdjecie_9854,2
zdjecie_9855,1
zdjecie_9856,0
zdjecie_9857,1
zdjecie_9858,2
zdjecie_9859,4
zdjecie_9860,0
zdjecie_9861,2
zdjecie_9862,2
zdjecie_9863,3
zdjecie_9864,3
zdjecie_9865,1
zdjecie_9866,1
zdjecie_9867,4
zdjecie_9868,1
zdjecie_9869,2
zdjecie_9870,4
zdjecie_9871,3
zdjecie_9872,0
zdjecie_9873,0
zdjecie_9874,2
zdjecie_9875,1
zdjecie_9876,2
zdjecie_9877,1
zdjecie_9878,1
zdjecie_9879,4
zdjecie_9880,4
zdjecie_9881,2
zdjecie_9882,3
zdjecie_9883,1
zdjecie_9884,1
zdjecie_9885,2
zdjecie_9886,3
zdjecie_9887,1
zdjecie_9888,3
zdjecie_9889,0
zdjecie_9890,4
zdjecie_9891,1
zdjecie_9892,2
zdjecie_9893,4
zdjecie_9894,0
zdjecie_9895,3
zdjecie_9896,2
zdjecie_9897,2
zdjecie_9898,0
zdjecie_9899,0
zdjecie_9900,2
zdjecie_9901,2
zdjecie_9902,1
zdjecie_9903,4
zdjecie_9904,4
zdjecie_9905,1
zdjecie_9906,0
zdjecie_9907,1
zdjecie_9908,3
zdjecie_9909,3
zdjecie_9910,1
zdjecie_9911,3
zdjecie_9912,2
zdjecie_9913,4
zdjecie_9914,2
zdjecie_9915,2
zdjecie_9916,3
zdjecie_9917,2
zdjecie_9918,2
zdjecie_9919,3
zdjecie_9920,2
zdjecie_9921,2
zdjecie_9922,2
zdjecie_9923,3
zdjecie_9924,2
zdjecie_9925,3
zdjecie_9926,2
zdjecie_9927,2
zdjecie_9928,2
zdjecie_9929,0
zdjecie_9930,4
zdjecie_9931,0
zdjecie_9932,2
zdjecie_9933,2
zdjecie_9934,4
zdjecie_9935,0
zdjecie_9936,1
zdjecie_9937,1
zdjecie_9938,3
zdjecie_9939,2
zdjecie_9940,2
zdjecie_9941,2
zdjecie_9942,1
zdjecie_9943,0
zdjecie_9944,1
zdjecie_9945,1
zdjecie_9946,0
zdjecie_9947,1
zdjecie_9948,1
zdjecie_9949,3
zdjecie_9950,0
zdjecie_9951,1
zdjecie_9952,2
zdjecie_9953,3
zdjecie_9954,1
zdjecie_9955,3
zdjecie_9956,1
zdjecie_9957,0
zdjecie_9958,1
zdjecie_9959,1
zdjecie_9960,0
zdjecie_9961,1
zdjecie_9962,2
zdjecie_9963,3
zdjecie_9964,3
zdjecie_9965,0
zdjecie_9966,4
zdjecie_9967,2
zdjecie_9968,0
zdjecie_9969,1
zdjecie_9970,0
zdjecie_9971,0
zdjecie_9972,3
zdjecie_9973,0
zdjecie_9974,2
zdjecie_9975,2
zdjecie_9976,3
zdjecie_9977,0
zdjecie_9978,2
zdjecie_9979,2
zdjecie_9980,2
zdjecie_9981,2
zdjecie_9982,1
zdjecie_9983,1
zdjecie_9984,1
zdjecie_9985,1
zdjecie_9986,0
zdjecie_9987,2
zdjecie_9988,1
zdjecie_9989,2
zdjecie_9990,3
zdjecie_9991,2
zdjecie_9992,1
zdjecie_9993,3
zdjecie_9994,2
zdjecie_9995,0
zdjecie_9996,1
zdjecie_9997,2
zdjecie_9998,2
zdjecie_9999,0
zdjecie_10000,1
zdjecie_10001,0
zdjecie_10002,1
zdjecie_10003,0
zdjecie_10004,0
zdjecie_10005,1
zdjecie_10006,1
zdjecie_10007,2
zdjecie_10008,4
zdjecie_10009,1
zdjecie_10010,2
zdjecie_10011,1
zdjecie_10012,0
zdjecie_10013,0
zdjecie_10014,3
zdjecie_10015,2
zdjecie_10016,3
zdjecie_10017,1
zdjecie_10018,0
zdjecie_10019,4
zdjecie_10020,1
zdjecie_10021,0
zdjecie_10022,2
zdjecie_10023,2
zdjecie_10024,1
zdjecie_10025,0
zdjecie_10026,1
zdjecie_10027,0
zdjecie_10028,0
zdjecie_10029,1
zdjecie_10030,0
zdjecie_10031,2
zdjecie_10032,1
zdjecie_10033,2
zdjecie_10034,1
zdjecie_10035,2
zdjecie_10036,0
zdjecie_10037,2
zdjecie_10038,1
zdjecie_10039,1
zdjecie_10040,1
zdjecie_10041,3
zdjecie_10042,1
zdjecie_10043,0
zdjecie_10044,0
zdjecie_10045,2
zdjecie_10046,1
zdjecie_10047,3
zdjecie_10048,3
zdjecie_10049,3
zdjecie_10050,1
zdjecie_10051,2
zdjecie_10052,0
zdjecie_10053,2
zdjecie_10054,0
zdjecie_10055,1
zdjecie_10056,2
zdjecie_10057,2
zdjecie_10058,0
zdjecie_10059,3
zdjecie_10060,0
zdjecie_10061,3
zdjecie_10062,2
zdjecie_10063,3
zdjecie_10064,4
zdjecie_10065,0
zdjecie_10066,3
zdjecie_10067,3
zdjecie_10068,4
zdjecie_10069,2
zdjecie_10070,3
zdjecie_10071,1
zdjecie_10072,0
zdjecie_10073,0
zdjecie_10074,2
zdjecie_10075,2
zdjecie_10076,1
zdjecie_10077,0
zdjecie_10078,2
zdjecie_10079,0
zdjecie_10080,2
zdjecie_10081,2
zdjecie_10082,0
zdjecie_10083,2
zdjecie_10084,3
zdjecie_10085,1
zdjecie_10086,0
zdjecie_10087,3
zdjecie_10088,1
zdjecie_10089,3
zdjecie_10090,3
zdjecie_10091,2
zdjecie_10092,0
zdjecie_10093,3
zdjecie_10094,3
zdjecie_10095,3
zdjecie_10096,0
zdjecie_10097,3
zdjecie_10098,0
zdjecie_10099,1
zdjecie_10100,1
zdjecie_10101,2
zdjecie_10102,0
zdjecie_10103,2
zdjecie_10104,2
zdjecie_10105,0
zdjecie_10106,1
zdjecie_10107,2
zdjecie_10108,2
zdjecie_10109,1
zdjecie_10110,3
zdjecie_10111,2
zdjecie_10112,1
zdjecie_10113,1
zdjecie_10114,0
zdjecie_10115,2
zdjecie_10116,0
zdjecie_10117,2
zdjecie_10118,1
zdjecie_10119,3
zdjecie_10120,0
zdjecie_10121,0
zdjecie_10122,3
zdjecie_10123,1
zdjecie_10124,2
zdjecie_10125,4
zdjecie_10126,1
zdjecie_10127,0
zdjecie_10128,3
zdjecie_10129,2
zdjecie_10130,1
zdjecie_10131,3
zdjecie_10132,3
zdjecie_10133,0
zdjecie_10134,2
zdjecie_10135,2
zdjecie_10136,0
zdjecie_10137,1
zdjecie_10138,1
zdjecie_10139,2
zdjecie_10140,3
zdjecie_10141,3
zdjecie_10142,1
zdjecie_10143,2
zdjecie_10144,0
zdjecie_10145,3
zdjecie_10146,1
zdjecie_10147,2
zdjecie_10148,2
zdjecie_10149,2
zdjecie_10150,0
zdjecie_10151,0
zdjecie_10152,1
zdjecie_10153,0
zdjecie_10154,4
zdjecie_10155,2
zdjecie_10156,2
zdjecie_10157,3
zdjecie_10158,4
zdjecie_10159,0
zdjecie_10160,3
zdjecie_10161,2
zdjecie_10162,1
zdjecie_10163,0
zdjecie_10164,4
zdjecie_10165,1
zdjecie_10166,2
zdjecie_10167,3
zdjecie_10168,0
zdjecie_10169,2
zdjecie_10170,1
zdjecie_10171,2
zdjecie_10172,0
zdjecie_10173,3
zdjecie_10174,2
zdjecie_10175,0
zdjecie_10176,2
zdjecie_10177,2
zdjecie_10178,3
zdjecie_10179,1
zdjecie_10180,1
zdjecie_10181,0
zdjecie_10182,3
zdjecie_10183,0
zdjecie_10184,0
zdjecie_10185,1
zdjecie_10186,0
zdjecie_10187,2
zdjecie_10188,2
zdjecie_10189,3
zdjecie_10190,3
zdjecie_10191,0
zdjecie_10192,0
zdjecie_10193,2
zdjecie_10194,2
zdjecie_10195,4
zdjecie_10196,0
zdjecie_10197,4
zdjecie_10198,0
zdjecie_10199,2
zdjecie_10200,2
zdjecie_10201,0
zdjecie_10202,0
zdjecie_10203,1
zdjecie_10204,1
zdjecie_10205,0
zdjecie_10206,0
zdjecie_10207,3
zdjecie_10208,2
zdjecie_10209,2
zdjecie_10210,0
zdjecie_10211,0
zdjecie_10212,3
zdjecie_10213,2
zdjecie_10214,2
zdjecie_10215,2
zdjecie_10216,3
zdjecie_10217,2
zdjecie_10218,0
zdjecie_10219,1
zdjecie_10220,0
zdjecie_10221,4
zdjecie_10222,2
zdjecie_10223,3
zdjecie_10224,2
zdjecie_10225,0
zdjecie_10226,3
zdjecie_10227,2
zdjecie_10228,1
zdjecie_10229,1
zdjecie_10230,2
zdjecie_10231,3
zdjecie_10232,3
zdjecie_10233,0
zdjecie_10234,0
zdjecie_10235,1
zdjecie_10236,0
zdjecie_10237,1
zdjecie_10238,3
zdjecie_10239,0
zdjecie_10240,2
zdjecie_10241,2
zdjecie_10242,1
zdjecie_10243,3
zdjecie_10244,3
zdjecie_10245,0
zdjecie_10246,1
zdjecie_10247,0
zdjecie_10248,2
zdjecie_10249,2
zdjecie_10250,3
zdjecie_10251,3
zdjecie_10252,0
zdjecie_10253,0
zdjecie_10254,3
zdjecie_10255,3
zdjecie_10256,2
zdjecie_10257,3
zdjecie_10258,0
zdjecie_10259,1
zdjecie_10260,2
zdjecie_10261,0
zdjecie_10262,0
zdjecie_10263,2
zdjecie_10264,2
zdjecie_10265,2
zdjecie_10266,0
